feature,class_label
"[-5.3401697e+02  5.6430435e+01 -1.7598791e+01  1.3078771e+01
  8.8856852e-01 -3.9197872e+00 -1.3365245e+01 -4.7117825e+00
 -1.3738333e+01  2.9011829e+00  5.9106606e-01 -9.2341814e+00
  4.8176889e+00 -4.3738270e+00 -6.5921497e+00  2.3016496e+00
 -7.6604490e+00 -1.9283825e+00 -5.9998798e-01 -5.2317429e+00
 -4.6956382e+00  1.2458118e+00 -5.7313108e+00 -1.4972012e+00
 -9.4996160e-01 -2.7754014e+00 -2.8616631e+00 -9.1424204e-02
 -1.2900996e+00  2.0917246e+00  3.3371985e+00  3.4947290e+00
  1.1684906e+00  1.1557442e+00 -2.3539541e+00 -9.4655281e-01
 -1.3495075e+00  5.1474972e+00  6.3640580e+00  1.1582742e+01
  1.2741738e+01  1.1834235e+01  5.2958817e+00  3.2188292e+00
  8.3826065e-01  4.6158466e+00  2.5705090e+00  3.9833426e+00
  5.9353864e-01  1.2500361e+00 -5.5375308e-01  2.4546473e+00
  2.0375187e+00  8.1464946e-01 -1.3919791e+00 -5.5101806e-01
 -7.0304692e-02  1.5882196e+00  2.6205093e-01  5.2223635e-01
  2.5591224e-01  1.4268024e+00  2.5983539e-01  4.9771547e-01
 -2.5980107e-02  9.4334269e-01 -4.5695236e-01 -8.1277698e-01
 -6.5697455e-01  1.7364042e-01 -9.5240730e-01  1.6738629e-01
 -9.9604493e-01  1.5228958e-01  2.8343847e-01  9.7118723e-01
  1.0004738e-01  1.2727189e+00  6.2369841e-01  1.4052939e+00
  4.9207473e-01  3.2934138e-01  2.4000622e-02  1.2483549e+00
  1.6796148e-01  1.1054518e+00  2.6088855e-01  5.5836672e-01
  5.4354948e-01  4.9381655e-01  4.5760423e-01  5.8421528e-01
 -7.7561386e-02  5.4779887e-01  5.5687761e-01  4.1147190e-01
  2.1753173e-01  4.8904613e-01 -7.0213698e-02  3.7868372e-01
  6.5637869e-03  3.0197221e-01  2.7688226e-01  6.6731894e-01
  4.2853740e-01  7.0510870e-01  5.0959557e-01  3.7051167e-02
  1.7553186e-01  4.9753672e-01  2.1930529e-01  3.4395733e-01
  4.3923348e-01  5.1551062e-01  3.8212642e-01  3.5132653e-01
 -7.7228427e-02  1.7479248e-01 -4.6454887e-03  1.1936117e-01
 -1.1147815e-01  9.7788207e-02 -1.8744445e-01  3.1929850e-03
  1.9336574e-01 -3.7639745e-02 -4.1603976e-01 -8.6474083e-02]",Actor_13
"[-4.0870184e+02  2.3093603e+01 -3.8653961e+01  4.9463243e+00
 -1.6859304e+01 -2.0062405e+01 -4.1831665e+00 -1.5751583e+01
 -9.3563061e+00  6.6081805e+00 -1.0344243e+01 -2.1643636e+00
 -5.7553401e+00 -6.4470673e+00 -4.9645224e+00 -5.5956578e+00
  2.6590104e+00  8.1438093e+00  1.5172079e+01  1.2678318e+01
  1.5549057e+01  6.2963653e+00 -5.8344898e+00 -4.0349612e+00
 -3.9290957e+00  2.8550963e+00  2.2531586e+00  3.7179038e-01
 -9.5661039e+00  8.4910429e-01  3.8585696e+00  9.2076311e+00
 -2.0827832e+00 -1.1838812e+00  1.2430449e+00  8.7120571e+00
  1.4920255e+00  1.1608335e+00  9.7690077e+00  1.2077502e+01
  2.4025798e+00 -3.2042658e+00  8.3809876e-01  2.8619165e+00
 -2.0088232e+00  6.3485396e-01  3.2631159e+00  2.0217505e+00
 -3.0639970e+00  3.9000256e+00  2.7233584e+00  5.9644252e-01
 -1.9782829e+00  1.0103320e+00  5.5613106e-01  1.6592165e+00
  3.4829793e+00  4.1916704e+00  2.6578039e-01  2.5819378e+00
  1.8884548e+00  1.4091121e+00 -5.5980700e-01  1.8185362e+00
  6.4045775e-01  1.5563380e+00  1.3362396e+00 -1.4505609e+00
 -1.4517665e+00  2.6282463e+00 -8.4109746e-02 -2.5508144e-01
  1.2809839e+00  1.9869766e-01 -1.0945093e-01  1.5341247e+00
 -9.7846866e-01  1.4972245e+00  7.9298669e-01  3.8389689e-01
  1.6203831e+00  1.0561799e+00  5.3748292e-01  1.8655207e+00
  2.1837933e-02  1.3247062e+00  7.5518352e-01  8.1923449e-01
  1.3151145e+00  1.1447846e+00  4.1843307e-01  1.5690700e+00
  2.7098402e-01  9.8643249e-01  8.9257404e-02 -2.3259217e-01
  8.3970714e-01  9.5916671e-01  2.4315082e-01  2.4779099e-01
  1.2036261e-01  8.8112766e-01  4.3403900e-01  7.6503319e-01
  7.3423576e-01  3.8069853e-01 -1.9643021e-01  1.2667926e-01
  4.3839966e-03  7.8235948e-01  2.9897916e-01  2.8963301e-01
 -1.6388299e-01  2.4189372e-01  2.2479850e-01 -1.2835385e-01
 -3.4081954e-01  1.4454620e-01  1.7288221e-02 -3.4001058e-01
 -2.2557174e-01  4.3938184e-01  1.8038705e-01 -7.9505630e-02
  3.7541804e-01  5.6379926e-01  4.4071442e-01  1.7623834e-01]",Actor_06
"[-5.44748779e+02  3.49680977e+01 -3.16091824e+01  4.50568199e+00
 -1.83868008e+01 -1.19331417e+01 -1.96306705e+00 -1.56039028e+01
 -1.08957739e+01 -3.06160188e+00 -1.19798222e+01 -6.51840210e+00
 -7.53341532e+00  2.04295492e+00 -4.82716656e+00 -4.54743147e+00
 -9.63110149e-01  6.02551842e+00  7.79308891e+00  1.49028635e+01
  1.23877754e+01  9.39669514e+00  3.05397868e+00 -6.43939161e+00
 -6.40515041e+00 -2.07853150e+00  5.24900675e-01  8.94426703e-01
 -4.56670141e+00 -7.82256031e+00 -9.12855506e-01  5.27006197e+00
  2.29060635e-01 -4.11711121e+00 -3.07680631e+00  8.11251581e-01
 -1.51987004e+00 -2.43437402e-02  2.25989914e+00  1.02360353e+01
  7.83212090e+00  1.20474529e+00 -2.00655317e+00  5.97586930e-01
 -1.38714457e+00 -2.59397268e+00 -8.27187777e-01  1.73731291e+00
 -1.96385515e+00 -2.77020669e+00 -3.24122310e-01  1.22320306e+00
 -3.15552926e+00 -3.97432238e-01 -1.44546616e+00 -8.29909086e-01
 -3.74351352e-01  3.20027709e+00  9.32041347e-01 -5.69429874e-01
  5.13463020e-01  1.70607567e+00 -5.77352822e-01  2.19957471e-01
 -6.23082638e-01  4.52924311e-01  5.78051567e-01 -4.56639141e-01
 -1.59895599e+00 -3.56715739e-01 -1.50733158e-01 -6.59954667e-01
 -5.10020256e-01  6.65596664e-01 -5.13324976e-01 -4.91363704e-01
 -7.42559314e-01 -2.92036999e-02 -2.10013554e-01 -3.43002439e-01
 -1.36889033e-02  1.02286661e+00 -2.59816229e-01 -2.54595459e-01
 -2.57399023e-01  1.21006399e-01 -4.48569745e-01  1.07423222e+00
  7.47586310e-01 -1.37572378e-01 -4.47652340e-01  2.07345545e-01
 -3.76956522e-01 -1.69853911e-01  4.09779489e-01  7.92447507e-01
 -4.56960887e-01 -5.43305278e-01  2.31730074e-01  1.92418486e-01
 -4.28087533e-01 -7.11898059e-02 -1.32636698e-02  4.30956781e-01
 -1.10136352e-01  5.12778237e-02  3.21607548e-03  4.58624726e-03
 -5.19398272e-01 -8.01431388e-02  6.00757420e-01  2.97375858e-01
  6.48692483e-03 -4.93067503e-01 -9.13646072e-02  1.42719507e-01
 -4.47037041e-01 -6.11029506e-01 -2.29356110e-01 -6.01044251e-03
 -1.09204602e+00 -5.68744652e-02  2.86220998e-01  1.69176161e-01
 -4.43294905e-02 -9.76815671e-02  2.64463201e-02  2.82767671e-03]",Actor_02
"[-6.71811218e+02  5.84677582e+01  1.28069887e+01  1.32674665e+01
  9.86215305e+00  5.29454756e+00  1.01331067e+00 -3.11768579e+00
 -1.84207857e+00 -2.71632385e+00  3.93697715e+00  1.46778953e+00
 -1.77295721e+00  2.51567054e+00  1.57392287e+00  2.82767367e+00
  1.70279050e+00 -7.35074639e-01 -6.80851042e-01  1.00922883e+00
 -2.80963182e+00  2.03384566e+00 -8.94366503e-01  7.45335460e-01
 -4.05551732e-01  1.97205138e+00 -1.47261143e+00  2.86148334e+00
 -2.05619931e+00  1.95106030e+00 -6.40294433e-01  7.58528411e-01
 -2.73322482e-02  1.45714962e+00 -1.76546466e+00  1.04336607e+00
 -5.87542653e-01  2.08361816e+00  2.42814735e-01  2.70024228e+00
  3.35730100e+00  6.75670767e+00  5.61908484e+00  5.01553679e+00
  1.97935665e+00  7.85090566e-01 -9.72589403e-02  1.71109903e+00
  1.30648732e+00  1.73016489e+00 -4.84839022e-01  8.76197815e-01
  4.99147505e-01  1.32166064e+00  1.07464278e+00  1.59733367e+00
 -6.30554929e-02  5.72686076e-01 -5.01922488e-01  1.95002472e+00
  3.25210661e-01 -7.30009004e-02 -1.87560034e+00  1.95504859e-01
  1.06564713e+00  5.52440822e-01 -1.11146569e+00  1.74797282e-01
 -3.87660176e-01 -2.37430975e-01 -1.64719141e+00  4.72704977e-01
 -1.98872223e-01 -3.95117611e-01 -3.84036332e-01  9.12528932e-01
 -3.40138912e-01 -8.52176368e-01 -1.09559929e+00  5.04408121e-01
  4.69546532e-03  2.36027777e-01  7.78128803e-02  7.70151913e-01
 -2.64633864e-01  3.80463511e-01  4.74081695e-01  4.85564172e-01
 -1.06866077e-01  3.17670494e-01  8.08201265e-03  1.93909511e-01
 -3.84932719e-02  2.70656049e-02  1.88414916e-01  1.42705604e-01
 -2.84133613e-01  2.23989841e-02  2.21792132e-01  1.00586534e-01
 -2.37765133e-01  1.67519495e-01 -5.43438131e-03 -1.87882721e-01
 -2.67362949e-02  4.06194329e-01  2.97279935e-02 -1.10249303e-01
 -1.44565672e-01  1.14538945e-01  1.93746880e-01  3.31929833e-01
  1.87707737e-01  5.83746620e-02 -2.38852967e-02  3.29263151e-01
  3.96128774e-01  2.30889037e-01  2.07293347e-01  1.81934550e-01
 -5.99296764e-02  4.49887663e-02  5.19126296e-01  3.24350536e-01
 -1.20478049e-01  1.33425251e-01  1.65635515e-02 -1.89404935e-01]",Actor_11
"[-6.35071106e+02  5.26842079e+01  3.62048936e+00  1.38956308e+01
  8.08474541e+00 -4.20437479e+00 -2.83214355e+00 -2.90808392e+00
 -1.76993549e+00 -3.27958894e+00 -4.71346235e+00 -1.47309864e+00
 -2.89165998e+00 -2.60350204e+00 -1.91594076e+00 -1.73553526e+00
  8.81571770e-02 -2.50645423e+00 -2.70753956e+00  1.58242989e+00
 -5.14836216e+00 -1.89911616e+00 -4.53192616e+00 -2.29787779e+00
 -4.60153198e+00 -3.71737510e-01 -3.62502813e+00 -1.78152072e+00
 -2.68166256e+00 -1.16500187e+00 -1.40438318e+00 -1.09593630e+00
 -3.20751047e+00 -1.03358507e+00 -1.42883718e+00  1.05093837e+00
 -8.81183207e-01 -6.39941320e-02 -1.77908993e+00 -1.11854123e-02
 -4.45473790e-01  1.45689511e+00  2.96813935e-01  2.97211073e-02
 -1.03664076e+00  1.00688088e+00  2.11793676e-01  5.70934653e-01
 -1.35345817e+00 -1.67724860e+00 -1.00075841e+00  7.36944973e-01
  5.65772295e-01  5.75164020e-01 -1.15365469e+00 -2.63406157e-01
 -6.20828867e-01  5.95452905e-01 -2.48466194e-01 -7.70514458e-02
 -3.71733606e-01  1.04343548e-01  3.03551048e-01  2.54422307e-01
 -3.35014105e-01  1.09143555e-02 -1.78822711e-01  3.51510823e-01
  3.36183548e-01  4.63086575e-01  2.02973276e-01  1.07137311e+00
  3.79468292e-01  3.53926457e-02 -3.17068607e-01  1.70218766e-01
  1.30603597e-01  1.19235203e-01 -3.45502086e-02  1.82554990e-01
  9.63920236e-01  1.09218764e+00  2.90889949e-01  3.05160612e-01
  3.59122694e-01  7.10416436e-01  4.95901734e-01  1.11563754e+00
  8.12095165e-01  4.54042971e-01  3.75410080e-01  3.72130752e-01
  1.05756842e-01  9.14530694e-01  4.88682628e-01  3.28500748e-01
 -8.22530091e-02  4.07239527e-01  3.00433159e-01  4.01988059e-01
  2.25335419e-01  3.49441737e-01  1.55469060e-01  4.43825692e-01
 -1.17448770e-01  2.82936096e-02  1.73020184e-01  2.06721008e-01
  1.84946388e-01  1.17684998e-01 -1.63847536e-01  4.55591738e-01
  2.89952844e-01  6.99746832e-02 -1.26813024e-01  1.21669687e-01
  1.45031093e-02  4.94347245e-01 -1.75647303e-01 -2.73392737e-01
  2.24208266e-01  1.22805908e-01  1.99515581e-01  1.41153276e-01
 -9.23415646e-02  1.91641942e-01  3.37477088e-01 -2.01415449e-01]",Actor_09
"[-6.50555969e+02  6.64466171e+01 -4.61753893e+00  1.45893393e+01
  1.34114904e+01  8.91039014e-01 -4.85821962e+00 -1.11653690e+01
 -7.98158455e+00  3.45553541e+00 -4.80512905e+00 -5.02270508e+00
  1.38542378e+00  1.43100932e-01 -3.89125371e+00  1.99928427e+00
 -1.79312587e+00 -1.06271040e+00 -5.76471996e+00 -2.40874946e-01
 -3.11238503e+00 -3.68461800e+00 -4.82915306e+00  1.50441691e-01
 -3.29827142e+00 -7.74952412e-01 -4.05286169e+00 -2.29682446e-01
 -1.44088137e+00 -9.33019996e-01 -2.00298309e+00  3.89561296e-01
 -1.82111108e+00 -1.30345368e+00 -1.84571600e+00 -3.27776134e-01
 -8.41743648e-01 -4.42359924e-01 -2.89217973e+00 -1.78120792e+00
 -2.79733634e+00 -2.06637427e-01 -6.88763022e-01 -1.44235897e+00
 -3.38331819e+00 -3.20462394e+00 -2.65461135e+00 -4.93516833e-01
 -2.03262782e+00 -1.94386840e+00 -1.97905695e+00 -6.87594235e-01
  7.79482007e-01  2.23537254e+00  1.46419883e+00  2.13773751e+00
  2.03531718e+00  3.71256995e+00  3.41264987e+00  4.37151766e+00
  2.49215055e+00  2.24339080e+00  1.88100672e+00  1.71654320e+00
  2.41322351e+00  2.06446075e+00  2.40117264e+00  2.10795259e+00
  9.03796613e-01  9.25189793e-01  9.76106167e-01  1.58973372e+00
  8.59528899e-01  1.02704930e+00  3.66568744e-01  9.94378448e-01
  3.65736812e-01  1.01695275e+00  8.91602755e-01  6.69023156e-01
  3.22498322e-01  1.11034048e+00  3.84251505e-01  2.01777443e-01
  2.59939790e-01  1.00819361e+00  3.61282885e-01 -1.46814927e-01
  4.01311100e-01  8.51815581e-01  4.21226144e-01  2.19047546e-01
  1.84745640e-01  7.04783022e-01  3.76646936e-01  3.24741304e-02
  1.96317166e-01  7.98847556e-01  4.71461594e-01  2.75964439e-01
  2.02680126e-01  7.96037734e-01  1.01231015e+00  4.43257749e-01
  1.20637916e-01  6.12758577e-01  5.34513772e-01  5.09322882e-01
  2.97612131e-01  3.61878097e-01  3.21886837e-01  8.68985474e-01
  3.24674517e-01  1.94677442e-01 -3.67434621e-02 -4.92630303e-02
  7.68964663e-02  1.44071564e-01  4.15728875e-02  5.20248353e-01
  1.60986528e-01  5.20055331e-02 -1.30763978e-01  3.24376188e-02
  5.78620672e-01  5.01577258e-01 -7.74761848e-03  2.19453841e-01]",Actor_09
"[-5.09533234e+02  7.40557480e+01 -1.31734734e+01  1.34400454e+01
 -4.66402769e+00 -2.51451149e+01 -1.83712935e+00 -1.65369260e+00
 -8.29652309e+00 -4.01042652e+00  2.79132187e-01 -7.10132647e+00
 -2.97481656e+00  1.02112897e-01 -7.36762524e+00  1.18874896e+00
 -5.89788771e+00 -3.39692950e+00 -2.81877112e+00 -2.82746005e+00
 -6.82277536e+00 -6.57610893e-01 -7.13055325e+00 -1.03240824e+00
 -5.08641100e+00  1.61794198e+00 -6.98697090e+00 -3.40769827e-01
 -4.40609646e+00 -8.82756352e-01 -1.53288102e+00  2.38334680e+00
  5.45015454e-01  3.65514684e+00  4.70876880e-02  1.93209633e-01
 -3.97899151e-01  1.59067178e+00  5.51530981e+00  9.96386528e+00
  8.85085964e+00  8.50732327e+00  4.48101711e+00  3.82013106e+00
  3.96507287e+00  4.38349247e+00  3.38891721e+00  2.03812408e+00
  3.56465399e-01  1.70131242e+00  6.79425895e-01  2.81995487e+00
  1.56551313e+00  2.32318950e+00  4.50506747e-01  7.47699618e-01
  2.67051667e-01  7.45121777e-01 -4.60067242e-01  6.70589566e-01
  8.16162601e-02  1.11075222e+00 -4.92568910e-01  3.25590968e-01
  6.06670827e-02  4.14225638e-01 -3.11715961e-01  6.62623346e-01
  3.03241432e-01  1.24854648e+00  1.11114755e-02  2.93490171e-01
 -4.76809710e-01  4.82807726e-01  1.34028807e-01  1.44183326e+00
  1.36813983e-01  8.87016535e-01  6.71550989e-01  8.93500686e-01
  3.90420675e-01  7.01965213e-01  7.11295366e-01  6.20200098e-01
  5.77924401e-03  9.84169245e-01  5.25239706e-01  6.27563238e-01
  1.12193242e-01  5.50887704e-01  3.82050425e-01  3.18426251e-01
  1.61480129e-01  8.15832734e-01  9.42234397e-02  4.99915510e-01
  3.38110983e-01  2.61460245e-01 -1.14517929e-02  3.05788785e-01
  3.72262418e-01  2.32691243e-01  2.34421223e-01  8.78536999e-01
  5.01979351e-01  6.42646670e-01  6.35436416e-01  2.87230283e-01
 -2.82074034e-01  4.41993833e-01  5.85479796e-01  1.65375680e-01
  4.01391655e-01  5.01567721e-01 -3.71744484e-01  4.46323901e-01
  7.40707338e-01  2.44728431e-01 -4.67443950e-02  2.00154912e-02
 -2.25195624e-02  6.03004582e-02  2.25756645e-01  1.76211089e-01
  4.34165224e-02  3.90130989e-02  8.49261731e-02  9.73113403e-02]",Actor_05
"[-4.77629913e+02  5.26197739e+01  1.04136622e+00  1.36969500e+01
 -4.57899618e+00 -1.82307017e+00 -9.86854136e-02 -6.47712278e+00
 -8.87734985e+00 -5.89316034e+00  3.31205058e+00 -3.85776544e+00
 -3.81503105e+00 -2.12227154e+00  2.73155212e-01 -2.63118649e+00
 -4.32057142e+00  5.47489107e-01 -6.47712469e+00  6.18689299e-01
 -6.29258156e+00 -1.29916131e+00 -3.14270663e+00 -2.52479339e+00
 -3.53401923e+00  5.44727385e-01 -6.29079008e+00 -8.73114705e-01
 -4.40999937e+00 -7.05195189e-01 -1.60375452e+00  2.33763957e+00
  9.45374608e-01  1.70240760e+00 -2.95440316e-01  6.12524569e-01
  6.30505309e-02  4.17290545e+00  5.88476086e+00  1.04405680e+01
  9.15642548e+00  9.47994614e+00  3.68955112e+00  3.34491396e+00
  5.47436535e-01  2.73708200e+00  2.03345585e+00  2.35960078e+00
  3.05500925e-01  8.33343029e-01 -7.13285983e-01  5.05107462e-01
  3.33827883e-01  3.30050379e-01 -8.28129500e-02  5.61904967e-01
 -2.37619534e-01  3.05942327e-01 -1.15773582e+00 -1.32186845e-01
 -2.16578677e-01  7.02412546e-01 -1.80839431e+00 -4.06468421e-01
 -1.10478628e+00  1.71729624e-01 -7.71001637e-01  3.75286341e-02
  1.76130682e-02  8.09723794e-01 -9.25988674e-01 -1.23616025e-01
 -7.40799069e-01 -2.63464311e-03 -3.35130513e-01  7.13315427e-01
  4.23545122e-01  6.35570407e-01 -5.72467744e-01  4.71128941e-01
  3.63487184e-01  1.01081860e+00  3.97629648e-01  1.23649347e+00
  2.05427960e-01  9.05789375e-01  5.33736527e-01  5.22704959e-01
 -1.17386468e-01  7.65813470e-01  6.16796091e-02  6.36957288e-02
 -2.73950070e-01  4.77104813e-01  5.74211240e-01  5.24470627e-01
  3.23863983e-01  4.14827913e-01 -4.94768806e-02 -1.39256954e-01
  2.12596226e-02  6.89285636e-01  2.84577459e-01  7.66650677e-01
  5.48558116e-01  3.65752578e-01  1.25195295e-01  5.07022202e-01
  1.37690127e-01  1.06977731e-01  4.14842397e-01  7.67536044e-01
  1.68913320e-01  1.96111754e-01  5.45625567e-01  1.49053261e-01
  4.90221083e-02  2.61553735e-01  2.09683254e-02  1.84204400e-01
  1.07710309e-01 -5.02225384e-02 -3.53017300e-01 -1.94547314e-03
 -3.62717248e-02 -1.38181388e-01 -3.78083348e-01 -2.60445416e-01]",Actor_11
"[-5.72663818e+02  4.48632698e+01 -1.45221558e+01 -3.27972603e+00
 -8.63864708e+00 -1.01516523e+01 -3.39864945e+00 -1.27688360e+01
 -1.43798437e+01 -5.01427078e+00 -4.27238798e+00 -6.67666006e+00
 -6.07345533e+00 -4.87895107e+00 -3.78792262e+00 -7.48374653e+00
 -5.08161163e+00 -5.60722780e+00 -3.69333792e+00 -1.51855373e+00
  5.36531806e-01  1.77850902e+00  1.31878898e-01 -6.62090063e-01
 -1.14123428e+00  1.03940152e-01  7.62583137e-01  4.64632511e+00
  7.97631264e-01  4.67243719e+00  2.05072260e+00  3.06440878e+00
  3.90923679e-01 -5.19118786e-01 -1.67869031e+00  1.89123666e+00
  7.75706172e-01  2.99036592e-01 -2.11062717e+00 -1.68076828e-01
  5.04563570e-01  1.50780320e+00 -5.89186132e-01 -1.12795450e-01
 -1.94708097e+00 -9.04473364e-01 -2.03053379e+00  3.31041142e-02
 -2.80016452e-01  8.03293169e-01 -1.45842397e+00 -1.73593745e-01
 -1.99378157e+00 -2.49287605e-01 -5.96796513e-01  8.76868069e-01
  3.89075190e-01  1.81449866e+00  8.64497185e-01  8.89627814e-01
 -9.90264118e-01  4.99029458e-01 -7.93513134e-02  1.59264952e-02
 -6.43022060e-01  3.13452691e-01 -5.74268579e-01 -3.75115871e-01
 -1.31301785e+00  4.23104942e-01 -4.77671325e-01 -7.21396327e-01
 -1.53263223e+00 -1.93423405e-01 -3.79289567e-01 -2.78517693e-01
 -7.43177831e-01  2.68845320e-01 -7.90372372e-01  2.72985041e-01
  1.23052813e-01  4.99216646e-01 -9.90954161e-01 -4.38177027e-02
 -5.92803299e-01 -9.75020230e-02 -8.06451857e-01  4.15920317e-02
 -3.42069834e-01 -3.19056898e-01 -8.03152770e-02  1.11674726e-01
 -5.79607785e-01 -4.65567522e-02 -4.52881068e-01  1.86746806e-01
  1.35634258e-01  3.94688427e-01 -4.57522087e-02  6.39373839e-01
  2.59983093e-02  2.06507426e-02  3.88072692e-02  5.18898249e-01
  1.30978540e-01  5.02361774e-01 -1.73666641e-01 -4.77404356e-01
 -1.51952893e-01  5.04596055e-01  1.11766376e-01  3.13497692e-01
 -7.43422806e-02 -1.62072182e-01 -2.16192216e-01 -1.80545002e-01
 -3.61401826e-01 -1.00190558e-01 -1.20944709e-01 -1.20507941e-01
  2.34093387e-02 -4.36985761e-01 -2.13324115e-01  2.16901843e-02
 -2.56520003e-01 -4.12998311e-02  1.66194484e-01  1.14688888e-01]",Actor_18
"[-5.45409119e+02  3.28515129e+01 -1.26067209e+01  6.79262209e+00
 -5.29349947e+00 -1.87268085e+01 -9.87598419e+00 -1.22153168e+01
 -1.07116346e+01  2.63522959e+00 -1.56170931e+01 -5.37942505e+00
  3.19749165e+00 -7.76562834e+00 -3.42959571e+00 -1.80632687e+00
  2.26330627e-02  6.62934399e+00  1.04638739e+01  1.41917315e+01
  1.67383289e+01  8.36535931e+00  1.54827094e+00 -5.98789120e+00
 -8.63038254e+00  4.69765854e+00 -8.04738343e-01 -2.95665216e+00
 -9.51210499e+00 -5.26585817e+00  1.48412406e+00  2.05408740e+00
 -6.07707357e+00 -7.49023104e+00 -4.65073538e+00  2.32905197e+00
 -1.54600114e-01  1.35756254e+00  6.33176041e+00  8.39451599e+00
  1.28252220e+00 -2.29655576e+00 -2.52764463e+00  7.59865880e-01
 -2.93402624e+00 -9.51191723e-01 -2.11175263e-01  2.14546606e-01
 -4.76591969e+00 -2.86764479e+00 -9.21129763e-01 -7.80915678e-01
 -3.18767643e+00 -4.05913740e-01  4.47553694e-01  2.12432578e-01
  9.78447020e-01  3.07942653e+00 -5.68961084e-01  9.58209515e-01
  3.13799119e+00  4.20069367e-01 -9.68429327e-01  8.71186018e-01
 -9.85612988e-01  3.40127379e-01 -4.87577409e-01 -6.89134896e-01
 -8.76217723e-01  6.69691563e-01 -1.07404625e+00 -3.19354475e-01
 -8.63871813e-01 -7.02744424e-01 -1.50314379e+00 -7.08758608e-02
 -7.99163401e-01  6.43380523e-01  3.03878725e-01  2.22156525e-01
 -1.61038205e-01  2.53776759e-01 -6.52478874e-01 -2.18584016e-01
 -5.66602707e-01  2.11173326e-01 -1.76038474e-01  2.12100908e-01
 -7.25603998e-01  7.23641217e-01  3.16277027e-01  2.06714988e-01
 -1.98749647e-01  3.08663577e-01 -2.15508983e-01 -1.82070449e-01
 -1.24973841e-01  4.73066092e-01 -4.30976391e-01  9.14399773e-02
  1.00738786e-01  2.33608291e-01  2.05387965e-01  1.73213318e-01
  2.69512236e-01  6.59707904e-01 -2.05123741e-02  4.62874547e-02
 -3.33423108e-01 -1.18499182e-01  4.33339402e-02  1.34124994e-01
 -7.51819089e-02 -2.67917365e-01  1.26168683e-01  3.77528280e-01
 -1.27277106e-01  2.04443961e-01 -3.03342134e-01 -3.38031538e-02
 -7.97663778e-02  4.47109163e-01  3.24100971e-01 -1.29716441e-01
  1.28816023e-01 -2.93141484e-01 -2.61263013e-01 -3.30071032e-01]",Actor_16
"[-4.61244904e+02  3.67258224e+01 -5.19499540e+00  1.31616716e+01
  7.28401041e+00 -2.85471416e+00 -3.38470697e+00 -1.21187520e+00
 -5.92408037e+00  1.75459921e+00 -2.78025961e+00  3.37315738e-01
 -3.10830891e-01 -1.31889379e+00  9.89388049e-01  8.58760893e-01
 -5.50156415e-01  5.37929714e-01 -5.36648184e-02  2.43231273e+00
 -1.71017945e+00  3.69378710e+00 -3.85536194e-01  1.77854049e+00
  9.65002775e-01  4.01841354e+00  8.41884851e-01  4.32817793e+00
  2.51081854e-01  6.04365778e+00  6.49236250e+00  9.12407207e+00
  8.90975761e+00  8.46036911e+00  6.64941168e+00  5.14116621e+00
  3.95645761e+00  2.57156825e+00  2.75623274e+00  4.01420736e+00
  1.08981907e+00  3.06566453e+00  3.26036930e-01  9.61982727e-01
  5.07543862e-01  1.57539260e+00  1.20867336e+00  1.52775455e+00
  1.16646573e-01  2.20761681e+00  9.75027561e-01  1.77136946e+00
  2.72364795e-01  1.14126766e+00  9.29280102e-01  1.71989930e+00
  3.34393829e-02  3.94451052e-01 -3.10640395e-01  1.23707128e+00
  5.70280433e-01  1.36073411e-01  1.14417441e-01  1.60080194e+00
  6.96409345e-01  8.59685957e-01 -2.70078033e-01  8.79862487e-01
  3.01596940e-01  4.13539946e-01  7.34324634e-01  1.05957413e+00
  1.18705064e-01  1.57484204e-01  2.14568861e-02  4.64250892e-01
 -8.43309015e-02  7.39664853e-01 -6.02402925e-01 -2.74040043e-01
  4.17208746e-02  1.17758560e+00  2.58498549e-01  3.30806300e-02
  3.00587058e-01  9.27247822e-01 -4.01198983e-01  1.05972618e-01
  6.35723174e-01  1.11975896e+00 -2.65345752e-01  4.66403008e-01
  1.26342997e-01 -1.50268257e-01  1.72804594e-01  7.14496672e-01
  2.57661223e-01  1.04733694e+00  8.95286024e-01  1.37468025e-01
  2.65003026e-01  7.75333583e-01  3.09289694e-01  4.65620726e-01
  8.97676051e-02  6.80176541e-02 -3.64047140e-02  3.86363208e-01
 -3.19115400e-01  2.96522141e-01  2.78236300e-01 -4.33202572e-02
 -1.27417117e-01 -7.48014972e-02 -1.15731686e-01 -2.12118298e-01
 -5.33102304e-02 -8.02040100e-04  1.48950815e-01  2.83173412e-01
 -4.05754671e-02  6.13871887e-02  3.53852034e-01  5.03561735e-01
  5.02084553e-01  1.21938959e-01 -1.20390944e-01  2.50560701e-01]",Actor_15
